trip_id,user_id,user_type,bike_id,bike_type,start_station_id,end_station_id,start_time,end_time,duration_minutes,distance_km,status
TR11077,USR1123,member,BK315,classic,ST114,ST112,2024-05-21 10:08:00,2024-05-21 10:10:00,2.0,8.04,completed
TR11078,USR1110,member,BK227,classic,ST101,ST113,2024-06-23 19:55:00,2024-06-23 20:23:41,28.7,3.52,completed
TR11079,USR1087,member,BK270,classic,ST102,ST100,2024-01-07 16:04:00,2024-01-07 16:06:00,2.0,12.81,completed
TR11080,USR1062,member,BK243,classic,ST109,ST102,2024-07-30 21:36:00,2024-07-30 22:07:01,31.0,4.91,completed
TR11081,USR1027,casual,BK201,classic,ST100,ST103,2024-08-30 14:22:00,2024-08-30 14:24:00,2.0,11.62,completed
TR11082,USR1134,member,BK228,classic,ST106,ST108,2024-01-26 22:44:00,2024-01-26 22:58:36,14.6,9.88,completed
TR11083,USR1023,member,BK333,electric,ST109,ST111,2024-10-22 20:05:00,2024-10-22 22:06:06,121.1,1.8,completed
TR11084,USR1052,member,BK312,classic,ST110,ST104,2024-01-30 11:20:00,2024-01-30 11:41:19,21.3,12.88,completed
TR11085,USR1000,member,BK241,classic,ST108,ST102,2024-05-25 10:59:00,2024-05-25 11:01:45,2.8,9.38,completed
TR11086,USR1088,casual,BK261,electric,ST104,ST106,2024-09-02 18:54:00,2024-09-02 19:08:17,14.3,6.33,completed
TR11087,USR1008,member,BK228,classic,ST101,ST100,2024-12-13 13:34:00,2024-12-13 13:39:16,5.3,14.14,completed
TR11088,USR1094,member,BK286,classic,ST112,ST105,2024-09-28 07:25:00,2024-09-28 08:11:40,46.7,4.8,completed
TR11089,USR1174,member,BK261,electric,ST113,ST111,2024-02-17 11:19:00,2024-02-17 11:24:04,5.1,5.99,cancelled
TR11090,USR1156,member,BK346,classic,ST111,ST100,2024-02-07 08:59:00,2024-02-07 09:51:33,,7.49,completed
TR11091,USR1001,casual,BK241,electric,ST110,ST105,2024-08-07 09:01:00,2024-08-07 09:03:00,2.0,8.68,completed
TR11092,USR1061,member,BK227,classic,ST101,ST110,2024-12-16 19:53:00,2024-12-16 20:27:29,34.5,13.1,completed
TR11093,USR1088,casual,BK327,classic,ST110,ST111,2024-11-03 09:51:00,2024-11-03 09:54:36,3.6,3.01,completed
TR11094,USR1145,member,BK251,electric,ST114,ST106,2024-09-29 17:17:00,2024-09-29 17:38:38,21.6,9.45,completed
TR11095,USR1130,member,BK328,electric,ST108,ST108,2024-06-30 14:35:00,2024-06-30 14:42:42,7.7,8.79,cancelled
TR11096,USR1088,member,BK325,classic,ST101,ST105,2024-02-10 17:18:00,2024-02-10 17:33:20,15.3,14.76,completed
TR11097,USR1133,casual,BK261,electric,ST111,ST104,2024-04-20 20:41:00,2024-04-20 20:49:01,8.0,11.09,cancelled
TR11098,USR1000,member,BK291,classic,ST112,ST110,2024-03-11 21:09:00,2024-03-11 21:16:02,7.0,10.72,completed
TR11099,USR1003,member,BK317,classic,ST106,ST110,2024-09-19 17:38:00,2024-09-19 18:53:15,75.3,9.17,completed
TR11100,USR1032,casual,BK261,electric,ST105,ST101,2024-03-02 13:48:00,2024-03-02 14:34:53,46.9,4.97,nan
TR11101,USR1014,casual,BK312,classic,ST106,ST104,2024-09-01 17:31:00,2024-09-01 17:47:14,16.2,11.05,completed
TR11102,USR1080,casual,BK317,classic,ST113,ST113,2024-03-09 12:45:00,2024-03-09 13:04:18,19.3,10.1,completed
TR11103,USR1187,casual,BK333,electric,ST101,ST108,2024-02-25 19:13:00,2024-02-25 19:21:23,8.4,3.33,completed
TR11104,USR1098,member,BK202,classic,ST112,ST103,2024-03-14 15:58:00,2024-03-14 16:45:38,47.6,2.9,completed
TR11105,USR1150,member,BK291,classic,ST104,ST101,2024-10-25 18:23:00,2024-10-25 18:39:39,16.7,3.76,completed
TR11106,USR1094,member,BK328,classic,ST107,ST107,2024-08-08 13:18:00,2024-08-08 13:20:00,2.0,12.56,completed
TR11107,USR1189,casual,BK201,electric,ST109,ST109,2024-08-31 21:00:00,2024-08-31 21:34:54,34.9,0.94,completed
TR11108,USR1044,casual,BK328,classic,ST104,ST104,2024-12-26 13:44:00,2024-12-26 13:51:15,7.3,4.28,completed
TR11109,USR1145,member,BK227,classic,ST108,ST105,2024-10-19 17:34:00,2024-10-19 17:40:01,6.0,0.58,completed
TR11110,USR1138,member,BK228,classic,ST114,ST101,2024-03-04 08:08:00,2024-03-04 08:38:40,30.7,10.98,completed
TR11111,USR1150,casual,BK329,electric,ST105,ST112,2024-11-14 14:04:00,2024-11-14 14:34:42,30.7,10.24,completed
TR11112,USR1105,casual,BK280,electric,ST100,ST105,2024-03-10 21:10:00,2024-03-10 22:21:19,71.3,14.8,completed
TR11113,USR1027,member,BK212,electric,ST101,ST103,2024-05-12 16:57:00,2024-05-12 17:08:00,11.0,4.21,completed
TR11114,USR1001,member,BK244,classic,ST104,ST107,2024-07-10 15:33:00,2024-07-10 15:36:37,3.6,6.42,completed
TR11115,USR1034,member,BK250,classic,ST108,ST110,2024-10-27 14:37:00,2024-10-27 14:55:34,18.6,3.82,completed
TR11116,USR1007,casual,BK315,classic,ST113,ST108,2024-08-26 12:13:00,2024-08-26 12:25:41,12.7,11.69,completed
TR11117,USR1162,member,BK312,classic,ST113,ST105,2024-03-20 12:06:00,2024-03-20 13:00:58,55.0,14.1,completed
TR11118,USR1047,member,BK302,classic,ST104,ST112,2024-07-21 10:48:00,2024-07-21 11:24:02,36.0,7.91,completed
TR11119,USR1089,member,BK261,classic,ST107,ST100,2024-07-20 18:31:00,2024-07-20 18:49:36,18.6,5.84,completed
TR11120,USR1161,member,BK320,electric,ST104,ST104,2024-03-23 18:43:00,2024-03-23 18:55:59,13.0,14.45,completed
TR11121,USR1023,member,BK302,classic,ST103,ST107,2024-06-20 09:32:00,2024-06-20 10:14:45,42.8,1.66,cancelled
TR11122,USR1014,member,BK312,classic,ST111,ST100,2024-12-26 22:09:00,2024-12-26 22:15:04,6.1,2.35,completed
TR11123,USR1141,member,BK253,electric,ST103,ST105,2024-09-16 10:40:00,2024-09-16 10:56:03,16.1,6.51,cancelled
TR11124,USR1053,casual,BK265,electric,ST107,ST108,2024-04-24 17:43:00,2024-04-24 17:45:48,2.8,7.68,completed
TR11125,USR1047,member,BK227,classic,ST101,ST114,2024-08-23 21:12:00,2024-08-23 21:25:22,13.4,2.05,cancelled
TR11126,USR1062,member,BK261,classic,ST110,ST112,2024-01-07 07:20:00,2024-01-07 07:42:22,22.4,12.95,completed
TR11127,USR1190,casual,BK251,classic,ST106,ST101,2024-11-26 22:01:00,2024-11-26 22:29:29,28.5,1.34,cancelled
TR11128,USR1040,member,BK261,classic,ST111,ST108,2024-07-30 16:18:00,2024-07-30 17:06:55,48.9,6.35,completed
TR11129,USR1027,member,BK328,classic,ST104,ST103,2024-05-06 16:29:00,2024-05-06 16:33:32,4.5,2.67,completed
TR11130,USR1100,casual,BK228,classic,ST105,ST110,2024-04-05 19:58:00,2024-04-05 20:31:21,33.4,7.14,completed
TR11131,USR1192,member,BK295,classic,ST109,ST113,2024-04-04 13:55:00,2024-04-04 13:57:00,2.0,1.12,cancelled
TR11132,USR1088,member,BK295,electric,ST108,ST114,2024-09-05 14:06:00,2024-09-05 14:17:08,11.1,13.94,completed
TR11133,USR1161,member,BK274,electric,ST100,ST109,2024-05-06 16:14:00,2024-05-06 16:17:47,3.8,13.11,completed
TR11134,USR1133,casual,BK285,classic,ST105,ST101,2024-11-30 12:09:00,2024-11-30 12:58:16,49.3,8.07,completed
TR11135,USR1100,member,BK331,electric,ST114,ST103,2024-04-22 08:20:00,2024-04-22 08:22:00,2.0,12.72,completed
TR11136,USR1135,casual,BK227,classic,ST106,ST102,2024-04-18 17:11:00,2024-04-18 17:51:04,40.1,14.21,completed
TR11137,USR1014,casual,BK315,electric,ST109,ST103,2024-11-14 14:33:00,2024-11-14 14:48:27,15.5,5.01,completed
TR11138,USR1163,casual,BK302,classic,ST112,ST100,2024-09-17 21:57:00,2024-09-17 22:07:37,10.6,9.19,cancelled
TR11139,USR1171,member,BK291,electric,ST100,ST111,2024-08-17 20:36:00,2024-08-17 21:02:19,26.3,3.71,completed
TR11140,USR1174,member,BK226,classic,ST111,ST102,2024-08-05 07:13:00,2024-08-05 07:52:37,39.6,0.69,completed
TR11141,USR1034,casual,BK302,classic,ST102,ST112,2024-07-25 19:55:00,2024-07-25 20:19:03,24.1,10.92,completed
TR11142,USR1131,casual,BK251,electric,ST100,ST112,2024-12-26 17:13:00,2024-12-26 17:23:05,10.1,7.32,completed
TR11143,USR1004,member,BK312,electric,ST113,ST103,2024-01-06 11:34:00,2024-01-06 11:36:44,2.7,11.95,completed
TR11144,USR1094,member,BK330,electric,ST109,ST100,2024-05-19 17:12:00,2024-05-19 17:54:16,42.3,6.35,cancelled
TR11145,USR1040,member,BK286,electric,ST102,ST104,2024-12-28 11:08:00,2024-12-28 11:20:44,12.7,7.0,cancelled
TR11146,USR1100,member,BK283,electric,ST105,ST105,2024-07-09 07:25:00,2024-07-09 08:22:33,57.6,10.48,nan
TR11147,USR1094,casual,BK244,classic,ST113,ST104,2024-02-24 22:33:00,2024-02-24 22:37:21,4.4,0.71,completed
TR11148,USR1014,member,BK312,classic,ST101,ST102,2024-10-30 20:04:00,2024-10-30 21:15:38,71.6,3.1,completed
TR11149,USR1014,member,BK346,electric,ST102,ST109,2024-06-16 11:21:00,2024-06-16 11:42:42,21.7,3.77,completed
TR11150,USR1145,member,BK228,electric,ST106,ST111,2024-01-10 19:41:00,2024-01-10 20:03:28,,5.9,completed
TR11151,USR1027,casual,BK228,electric,ST108,ST103,2024-09-02 13:23:00,2024-09-02 15:18:36,115.6,1.81,completed
TR11152,USR1161,member,BK227,electric,ST114,ST103,2024-07-16 20:35:00,2024-07-16 21:08:37,33.6,11.86,completed
TR11153,USR1110,member,BK244,electric,ST100,ST105,2024-12-03 19:04:00,2024-12-03 20:05:46,61.8,11.76,completed
TR11154,USR1034,member,BK261,classic,ST101,ST101,2024-07-10 18:26:00,2024-07-10 18:28:00,2.0,1.26,completed
TR11155,USR1052,member,BK283,classic,ST106,ST105,2024-06-04 13:54:00,2024-06-04 14:07:46,13.8,10.69,nan
TR11156,USR1049,member,BK262,electric,ST100,ST100,2024-08-18 18:02:00,2024-08-18 18:04:00,2.0,7.19,completed
TR11157,USR1064,member,BK300,classic,ST102,ST111,2024-07-23 11:42:00,2024-07-23 13:04:15,82.3,5.55,completed
TR11158,USR1131,member,BK251,electric,ST100,ST107,2024-10-21 12:29:00,2024-10-21 12:50:06,21.1,5.81,cancelled
TR11159,USR1040,casual,BK312,electric,ST102,ST111,2024-11-10 20:35:00,2024-11-10 21:31:19,56.3,10.28,completed
TR11160,USR1032,casual,BK329,classic,ST109,ST111,2024-09-03 18:54:00,2024-09-03 18:56:00,2.0,4.05,completed
TR11161,USR1047,member,BK201,classic,ST107,ST109,2024-02-27 12:19:00,2024-02-27 12:29:28,10.5,6.89,completed
TR11162,USR1174,casual,BK295,classic,ST110,ST101,2024-05-30 18:40:00,2024-05-30 19:24:56,44.9,4.98,completed
TR11163,USR1138,casual,BK307,classic,ST107,ST101,2024-08-30 19:19:00,2024-08-30 19:27:45,8.8,14.2,nan
TR11164,USR1004,member,BK291,electric,ST104,ST107,2024-04-15 13:40:00,2024-04-15 14:17:48,37.8,9.23,completed
TR11165,USR1034,member,BK261,electric,ST101,ST114,2024-11-12 10:40:00,2024-11-12 11:52:35,72.6,5.05,completed
TR11166,USR1161,member,BK333,classic,ST102,ST100,2024-04-21 09:32:00,2024-04-21 09:36:29,4.5,8.7,completed
TR11167,USR1081,member,BK262,classic,ST109,ST109,2024-12-25 17:21:00,2024-12-25 17:52:44,31.7,12.11,completed
TR11168,USR1130,member,BK329,electric,ST112,ST105,2024-06-13 06:41:00,2024-06-13 06:43:00,2.0,4.47,completed
TR11169,USR1047,casual,BK262,classic,ST114,ST106,2024-04-20 13:29:00,2024-04-20 13:31:00,2.0,5.73,completed
TR11170,USR1044,casual,BK327,electric,ST100,ST113,2024-04-26 22:25:00,2024-04-26 22:31:10,6.2,8.88,completed
TR11171,USR1133,casual,BK333,classic,ST113,ST113,2024-06-11 17:51:00,2024-06-11 18:41:42,50.7,6.06,completed
TR11172,USR1189,casual,BK201,electric,ST100,ST107,2024-11-12 09:24:00,2024-11-12 10:06:31,42.5,14.85,completed
TR11173,USR1088,casual,BK286,electric,ST112,ST113,2024-05-29 20:25:00,2024-05-29 20:54:07,29.1,5.18,completed
TR11174,USR1133,member,BK327,electric,ST110,ST103,2024-05-22 10:57:00,2024-05-22 11:02:19,5.3,8.93,completed
TR11175,USR1014,member,BK307,classic,ST108,ST100,2024-04-18 12:08:00,2024-04-18 12:19:46,11.8,11.49,completed
TR11176,USR1150,casual,BK329,electric,ST103,ST105,2024-10-11 13:32:00,2024-10-11 13:54:15,22.3,10.42,completed
TR11177,USR1044,casual,BK291,electric,ST112,ST101,2024-04-22 06:53:00,2024-04-22 07:47:29,54.5,6.68,completed
TR11178,USR1162,casual,BK320,classic,ST106,ST102,2024-07-27 08:44:00,2024-07-27 08:57:30,13.5,11.49,completed
TR11179,USR1026,casual,BK320,classic,ST108,ST104,2024-08-31 13:13:00,2024-08-31 13:15:39,2.7,6.64,completed
TR11180,USR1135,casual,BK212,classic,ST108,ST108,2024-06-04 22:52:00,2024-06-04 22:55:34,3.6,10.45,completed
TR11181,USR1003,casual,BK329,classic,ST112,ST108,2024-11-30 18:41:00,2024-11-30 18:46:02,5.0,9.34,completed
TR11182,USR1133,casual,BK226,classic,ST114,ST113,2024-04-26 16:55:00,2024-04-26 16:59:31,4.5,6.34,completed
TR11183,USR1123,member,BK333,classic,ST104,ST112,2024-05-30 21:42:00,2024-05-30 22:01:44,19.7,8.43,completed
TR11184,USR1040,casual,BK202,electric,ST100,ST100,2024-12-28 20:35:00,2024-12-28 21:27:56,52.9,5.65,completed
TR11185,USR1103,member,BK317,classic,ST106,ST110,2024-07-01 07:01:00,2024-07-01 07:49:14,48.2,6.03,completed
TR11186,USR1150,member,BK295,electric,ST104,ST100,2024-08-15 18:15:00,2024-08-15 18:21:05,6.1,1.51,completed
TR11187,USR1032,casual,BK329,classic,ST100,ST100,2024-06-20 15:19:00,2024-06-20 15:22:10,3.2,11.85,completed
TR11188,USR1162,member,BK274,electric,ST106,ST103,2024-01-24 09:06:00,2024-01-24 09:47:31,41.5,7.48,completed
TR11189,USR1190,member,BK250,electric,ST105,ST109,2024-04-12 12:08:00,2024-04-12 12:49:48,41.8,10.35,completed
TR11190,USR1128,member,BK320,electric,ST107,ST114,2024-05-28 14:18:00,2024-05-28 14:21:16,3.3,1.73,completed
TR11191,USR1034,casual,BK226,classic,ST106,ST114,2024-02-16 19:57:00,2024-02-16 20:15:22,18.4,11.0,completed
TR11192,USR1192,casual,BK336,electric,ST101,ST113,2024-02-21 19:34:00,2024-02-21 19:36:53,2.9,4.14,cancelled
TR11193,USR1192,member,BK312,classic,ST113,ST114,2024-10-18 13:28:00,2024-10-18 14:49:24,81.4,5.15,completed
TR11194,USR1040,member,BK291,classic,ST109,ST100,2024-01-30 20:05:00,2024-01-30 20:31:41,26.7,6.08,cancelled
TR11195,USR1150,member,BK274,electric,ST104,ST102,2024-03-26 08:29:00,2024-03-26 08:41:10,12.2,13.6,completed
TR11196,USR1088,member,BK329,classic,ST106,ST105,2024-03-27 13:32:00,2024-03-27 13:40:00,8.0,1.45,completed
TR11197,USR1150,casual,BK270,electric,ST100,ST103,2024-01-16 13:41:00,2024-01-16 13:43:01,2.0,2.6,completed
TR11198,USR1004,member,BK330,electric,ST109,ST100,2024-02-01 13:53:00,2024-02-01 14:10:33,17.6,13.34,cancelled
TR11199,USR1034,member,BK201,classic,ST108,ST111,2024-04-23 15:18:00,2024-04-23 15:39:42,21.7,1.57,completed
TR11200,USR1008,member,BK329,electric,ST109,ST110,2024-08-20 20:59:00,2024-08-20 21:47:51,48.9,14.98,completed
TR11201,USR1007,member,BK328,classic,ST102,ST103,2024-02-21 22:50:00,2024-02-21 22:52:00,2.0,0.91,cancelled
TR11202,USR1001,member,BK226,classic,ST113,ST105,2024-07-05 22:02:00,2024-07-05 22:21:05,19.1,3.66,completed
TR11203,USR1044,casual,BK270,electric,ST108,ST105,2024-06-20 14:38:00,2024-06-20 14:52:48,14.8,11.14,completed
TR11204,USR1047,member,BK235,electric,ST106,ST106,2024-01-29 16:26:00,2024-01-29 16:28:21,2.4,2.41,completed
TR11205,USR1040,casual,BK312,classic,ST101,ST112,2024-05-11 06:33:00,2024-05-11 06:38:28,5.5,0.73,completed
TR11206,USR1004,member,BK312,classic,ST108,ST106,2024-04-26 10:03:00,2024-04-26 10:07:29,4.5,11.42,completed
TR11207,USR1004,member,BK307,classic,ST104,ST110,2024-10-13 15:00:00,2024-10-13 15:02:44,2.7,10.8,completed
TR11208,USR1122,member,BK241,classic,ST103,ST112,2024-04-25 18:26:00,2024-04-25 19:02:35,36.6,9.08,completed
TR11209,USR1098,casual,BK202,classic,ST114,ST101,2024-10-30 12:31:00,2024-10-30 13:02:24,31.4,1.03,completed
TR11210,USR1128,member,BK280,classic,ST101,ST105,2024-05-06 20:05:00,2024-05-06 21:17:10,72.2,8.0,completed
TR11211,USR1040,member,BK312,classic,ST102,ST100,2024-09-30 20:59:00,2024-09-30 21:01:00,2.0,0.62,completed
TR11212,USR1071,casual,BK250,electric,ST113,ST104,2024-06-24 17:22:00,2024-06-24 17:30:46,8.8,8.64,completed
TR11213,USR1161,member,BK262,electric,ST111,ST113,2024-12-29 14:44:00,2024-12-29 15:30:48,46.8,10.22,completed
TR11214,USR1080,member,BK258,electric,ST110,ST109,2024-09-14 09:16:00,2024-09-14 09:20:52,4.9,5.77,completed
TR11215,USR1171,casual,BK285,electric,ST112,ST107,2024-03-10 12:45:00,2024-03-10 12:50:23,5.4,2.84,completed
TR11216,USR1003,member,BK250,classic,ST103,ST103,2024-11-12 21:51:00,2024-11-12 22:17:43,26.7,6.83,completed
TR11217,USR1004,casual,BK317,classic,ST113,ST106,2024-01-22 12:22:00,2024-01-22 12:37:07,15.1,12.12,completed
TR11218,USR1014,member,BK265,electric,ST104,ST100,2024-02-15 18:24:00,2024-02-15 18:26:34,2.6,9.43,completed
TR11219,USR1187,member,BK238,classic,ST102,ST103,2024-01-15 08:05:00,2024-01-15 08:14:25,9.4,14.62,completed
TR11220,USR1007,member,BK274,classic,ST112,ST107,2024-06-16 19:27:00,2024-06-16 20:06:21,39.4,4.46,completed
TR11221,USR1013,member,BK244,classic,ST100,ST107,2024-05-31 09:23:00,2024-05-31 09:25:00,2.0,9.62,completed
TR11222,USR1122,member,BK346,classic,ST107,ST111,2024-10-07 17:58:00,2024-10-07 18:38:37,40.6,6.69,completed
TR11223,USR1040,member,BK291,classic,ST103,ST106,2024-02-15 14:22:00,2024-02-15 15:41:31,79.5,14.4,completed
TR11224,USR1103,member,BK327,classic,ST108,ST106,2024-05-16 22:20:00,2024-05-16 22:28:46,8.8,1.47,cancelled
TR11225,USR1080,member,BK250,electric,ST104,ST112,2024-05-04 17:41:00,2024-05-04 18:11:14,30.2,11.47,completed
TR11226,USR1135,casual,BK270,classic,ST112,ST104,2024-03-15 10:47:00,2024-03-15 11:10:54,23.9,2.39,completed
TR11227,USR1134,casual,BK330,electric,ST105,ST106,2024-06-29 09:29:00,2024-06-29 09:37:46,8.8,13.13,completed
TR11228,USR1087,member,BK238,classic,ST102,ST108,2024-07-27 12:12:00,2024-07-27 12:24:16,12.3,3.19,completed
TR11229,USR1161,casual,BK285,classic,ST105,ST111,2024-10-14 06:52:00,2024-10-14 07:26:47,34.8,5.87,completed
TR11230,USR1163,casual,BK235,classic,ST105,ST101,2024-10-30 16:15:00,2024-10-30 16:18:07,3.1,12.74,cancelled
TR11231,USR1135,member,BK320,classic,ST101,ST111,2024-12-12 10:36:00,2024-12-12 10:39:41,3.7,9.04,cancelled
TR11232,USR1053,member,BK261,electric,ST104,ST109,2024-02-18 22:49:00,2024-02-18 22:58:40,9.7,6.11,completed
TR11233,USR1131,member,BK329,classic,ST104,ST103,2024-06-05 14:27:00,2024-06-05 14:30:49,3.8,0.55,completed
TR11234,USR1003,member,BK329,classic,ST105,ST102,2024-01-07 09:38:00,2024-01-07 09:40:38,2.6,2.76,nan
TR11235,USR1192,member,BK320,classic,ST107,ST106,2024-01-30 12:02:00,2024-01-30 12:08:56,6.9,11.72,completed
TR11236,USR1062,member,BK346,electric,ST105,ST113,2024-07-25 21:08:00,2024-07-25 21:15:38,7.6,3.48,completed
TR11237,USR1141,member,BK243,classic,ST114,ST101,2024-01-16 17:10:00,2024-01-16 17:27:50,17.8,10.18,completed
TR11238,USR1023,casual,BK315,classic,ST113,ST107,2024-01-15 10:26:00,2024-01-15 10:28:00,2.0,4.74,completed
TR11239,USR1034,casual,BK328,classic,ST104,ST106,2024-12-17 16:42:00,2024-12-17 16:44:00,2.0,9.35,completed
TR11240,USR1032,casual,BK202,classic,ST107,ST101,2024-11-18 12:09:00,2024-11-18 12:41:25,32.4,7.89,completed
TR11241,USR1103,casual,BK202,classic,ST105,ST109,2024-03-13 22:17:00,2024-03-13 22:45:02,28.0,6.32,completed
TR11242,USR1000,member,BK285,classic,ST105,ST102,2024-06-15 14:34:00,2024-06-15 15:37:17,63.3,11.0,completed
TR11243,USR1004,member,BK201,classic,ST106,ST100,2024-04-28 07:34:00,2024-04-28 07:42:31,8.5,9.6,completed
TR11244,USR1043,member,BK261,classic,ST105,ST102,2024-08-21 08:17:00,2024-08-21 09:06:34,49.6,5.51,completed
TR11245,USR1150,casual,BK241,classic,ST101,ST111,2024-09-13 19:07:00,2024-09-13 19:21:06,14.1,10.46,completed
TR11246,USR1004,member,BK286,electric,ST103,ST105,2024-06-23 09:38:00,2024-06-23 10:08:41,30.7,13.49,completed
TR11247,USR1150,member,BK251,classic,ST113,ST110,2024-08-31 16:05:00,2024-08-31 16:48:21,43.4,2.74,completed
TR11248,USR1150,member,BK328,electric,ST107,ST113,2024-01-22 09:56:00,2024-01-22 10:04:00,8.0,2.15,completed
TR11249,USR1034,member,BK251,classic,ST102,ST108,2024-05-12 15:09:00,2024-05-12 15:24:02,15.0,11.73,completed
TR11250,USR1081,casual,BK342,electric,ST107,ST100,2024-11-24 11:48:00,2024-11-24 12:01:45,13.8,13.89,completed
TR11251,USR1138,casual,BK261,classic,ST106,ST114,2024-12-07 15:53:00,2024-12-07 16:05:53,12.9,14.22,completed
TR11252,USR1135,member,BK312,electric,ST104,ST103,2024-10-20 11:49:00,2024-10-20 12:00:21,11.4,13.25,completed
TR11253,USR1004,member,BK346,electric,ST102,ST109,2024-02-24 06:07:00,2024-02-24 06:27:09,20.2,12.78,completed
TR11254,USR1049,member,BK300,electric,ST100,ST112,2024-12-08 06:54:00,2024-12-08 07:11:50,17.8,6.79,completed
TR11255,USR1070,casual,BK202,electric,ST103,ST113,2024-11-23 10:30:00,2024-11-23 10:46:19,16.3,13.9,nan
TR11256,USR1153,casual,BK331,electric,ST104,ST107,2024-03-21 18:08:00,2024-03-21 18:29:46,21.8,5.6,completed
TR11257,USR1071,member,BK258,electric,ST102,ST107,2024-03-13 15:45:00,2024-03-13 16:01:53,16.9,10.4,completed
TR11258,USR1150,casual,BK312,classic,ST101,ST100,2024-07-08 08:16:00,2024-07-08 08:32:36,16.6,5.36,completed
TR11259,USR1171,member,BK342,electric,ST103,ST104,2024-12-10 16:59:00,2024-12-10 17:22:13,23.2,9.48,completed
TR11260,USR1007,casual,BK280,electric,ST113,ST108,2024-12-26 09:28:00,2024-12-26 09:31:00,3.0,0.98,completed
TR11261,USR1080,member,BK283,electric,ST100,ST100,2024-04-12 18:29:00,2024-04-12 19:08:55,39.9,9.14,completed
TR11262,USR1133,casual,BK333,electric,ST100,ST104,2024-03-14 08:54:00,2024-03-14 09:27:43,33.7,6.97,completed
TR11263,USR1053,member,BK202,electric,ST105,ST105,2024-01-26 14:20:00,2024-01-26 15:40:56,80.9,1.09,completed
TR11264,USR1080,member,BK235,electric,ST107,ST106,2024-02-20 07:14:00,2024-02-20 07:46:36,32.6,9.86,nan
TR11265,USR1103,member,BK286,classic,ST113,ST102,2024-08-28 16:09:00,2024-08-28 16:22:12,13.2,14.83,completed
TR11266,USR1080,member,BK325,classic,ST101,ST102,2024-05-26 17:23:00,2024-05-26 17:28:45,5.8,5.02,completed
TR11267,USR1103,member,BK243,electric,ST110,ST103,2024-07-10 14:31:00,2024-07-10 14:35:43,4.7,10.94,completed
TR11268,USR1094,member,BK323,classic,ST114,ST104,2024-03-07 15:04:00,2024-03-07 16:03:22,59.4,13.46,nan
TR11269,USR1007,casual,BK286,electric,ST107,ST103,2024-11-15 06:51:00,2024-11-15 06:54:26,3.4,1.83,completed
TR11270,USR1123,member,BK315,electric,ST114,ST112,2024-04-30 10:22:00,2024-04-30 10:32:26,10.4,10.1,completed
TR11271,USR1153,casual,BK312,classic,ST111,ST108,2024-08-29 16:32:00,2024-08-29 16:38:23,6.4,8.43,nan
TR11272,USR1190,member,BK302,classic,ST109,ST108,2024-08-05 16:40:00,2024-08-05 16:47:15,7.3,5.23,completed
TR11273,USR1150,member,BK312,classic,ST112,ST114,2024-08-06 10:34:00,2024-08-06 10:45:33,11.6,4.63,cancelled
TR11274,USR1162,member,BK328,classic,ST114,ST106,2024-06-10 15:56:00,2024-06-10 16:13:21,17.4,7.6,completed
TR11275,USR1047,member,BK270,classic,ST103,ST107,2024-03-05 16:48:00,2024-03-05 17:15:13,27.2,13.13,cancelled
TR11276,USR1014,member,BK265,classic,ST114,ST113,2024-10-16 21:16:00,2024-10-16 21:34:46,18.8,6.46,completed
TR11277,USR1061,casual,BK270,classic,ST104,ST102,2024-04-16 12:04:00,2024-04-16 12:07:16,3.3,8.7,completed
TR11278,USR1163,casual,BK274,classic,ST110,ST101,2024-08-27 06:48:00,2024-08-27 07:17:19,29.3,8.42,completed
TR11279,USR1174,member,BK312,classic,ST105,ST100,2024-01-10 10:59:00,2024-01-10 11:21:30,22.5,4.38,completed
TR11280,USR1171,casual,BK270,classic,ST108,ST114,2024-08-27 20:14:00,2024-08-27 20:25:46,11.8,14.7,completed
TR11281,USR1134,member,BK312,electric,ST100,ST114,2024-01-16 14:25:00,2024-01-16 14:46:29,21.5,12.48,completed
TR11282,USR1163,member,BK325,electric,ST105,ST105,2024-04-17 09:32:00,2024-04-17 09:47:48,15.8,6.66,completed
TR11283,USR1161,member,BK320,electric,ST105,ST106,2024-07-16 06:18:00,2024-07-16 06:27:53,9.9,11.47,completed
TR11284,USR1047,member,BK333,electric,ST105,ST103,2024-10-23 20:53:00,2024-10-23 21:00:56,7.9,1.78,cancelled
TR11285,USR1134,casual,BK227,classic,ST102,ST107,2024-02-24 07:34:00,2024-02-24 08:19:48,45.8,8.94,completed
TR11286,USR1102,member,BK312,classic,ST107,ST106,2024-10-02 19:59:00,2024-10-02 20:16:55,17.9,10.91,completed
TR11287,USR1004,member,BK317,electric,ST106,ST113,2024-06-14 18:50:00,2024-06-14 19:02:54,12.9,5.92,completed
TR11288,USR1163,member,BK261,electric,ST101,ST104,2024-07-01 09:32:00,2024-07-01 09:34:00,2.0,12.71,completed
TR11289,USR1004,casual,BK291,classic,ST114,ST106,2024-12-15 20:29:00,2024-12-15 20:34:14,5.2,3.28,completed
TR11290,USR1163,casual,BK329,classic,ST104,ST112,2024-09-01 13:44:00,2024-09-01 13:51:22,,1.79,completed
TR11291,USR1130,member,BK329,classic,ST113,ST109,2024-10-19 18:28:00,2024-10-19 18:37:08,9.1,7.32,completed
TR11292,USR1040,casual,BK258,classic,ST112,ST103,2024-01-26 15:10:00,2024-01-26 15:31:45,21.8,11.88,completed
